Sport-Indices,Distance,Similarity,Sport_X,Sport_Y
"('Track and Field: Weights', 'Canoe/Kayak')",1.0574635282795017,0.4860353470451177,Track and Field: Weights,Canoe/Kayak
"('Track and Field: Weights', 'Horse Racing')",1.8540701821434546,0.35037680792032355,Track and Field: Weights,Horse Racing
"('Track and Field: Weights', 'Golf')",1.3967071461958855,0.4172391281042514,Track and Field: Weights,Golf
"('Track and Field: Weights', 'Cheerleading')",1.4753227082937783,0.4039877292158373,Track and Field: Weights,Cheerleading
"('Track and Field: Weights', 'Roller Skating')",1.257589794576718,0.44295026598819864,Track and Field: Weights,Roller Skating
"('Track and Field: Weights', 'Equestrian')",1.7354059998561853,0.3655764446128199,Track and Field: Weights,Equestrian
"('Track and Field: Weights', 'Archery')",1.361053358729586,0.42353977147643573,Track and Field: Weights,Archery
"('Track and Field: Weights', 'Curling')",1.6951763434021239,0.3710332358949467,Track and Field: Weights,Curling
"('Track and Field: Weights', 'Bowling')",1.4867134265986757,0.4021372102244203,Track and Field: Weights,Bowling
"('Track and Field: Weights', 'Shooting')",1.8190265199554128,0.3547323847154927,Track and Field: Weights,Shooting
"('Track and Field: Weights', 'Billiards')",2.066366796481535,0.32611884564737587,Track and Field: Weights,Billiards
"('Track and Field: Weights', 'Fishing')",1.917472817513394,0.3427624051874852,Track and Field: Weights,Fishing
"('Canoe/Kayak', 'Boxing')",1.8820530624450642,0.34697487462344784,Canoe/Kayak,Boxing
"('Canoe/Kayak', 'Ice Hockey')",2.0112765419154504,0.3320850762394302,Canoe/Kayak,Ice Hockey
"('Canoe/Kayak', 'Football')",1.850647947290649,0.35079743921042,Canoe/Kayak,Football
"('Canoe/Kayak', 'Basketball')",1.9140030916236719,0.3431705350191662,Canoe/Kayak,Basketball
"('Canoe/Kayak', 'Wrestling')",1.4411113457416715,0.40964948270156626,Canoe/Kayak,Wrestling
"('Canoe/Kayak', 'Martial Arts')",1.522922397384999,0.39636573881007864,Canoe/Kayak,Martial Arts
"('Canoe/Kayak', 'Tennis')",1.7104338107946313,0.3689446301980807,Canoe/Kayak,Tennis
"('Canoe/Kayak', 'Gymnastics')",1.5765933399664167,0.38810936304486215,Canoe/Kayak,Gymnastics
"('Canoe/Kayak', 'Baseball/Softball')",1.7293658152387963,0.366385478420198,Canoe/Kayak,Baseball/Softball
"('Canoe/Kayak', 'Soccer')",1.7417122094043949,0.36473558259319944,Canoe/Kayak,Soccer
"('Canoe/Kayak', 'Skiing: Alpine')",1.4258670249776946,0.4122237491600327,Canoe/Kayak,Skiing: Alpine
"('Canoe/Kayak', 'Water Polo')",1.2576639195557295,0.44293572277878424,Canoe/Kayak,Water Polo
"('Canoe/Kayak', 'Rugby')",1.324529099277215,0.43019465762374764,Canoe/Kayak,Rugby
"('Canoe/Kayak', 'Lacrosse')",1.5035729434877017,0.39942914489517944,Canoe/Kayak,Lacrosse
"('Canoe/Kayak', 'Rodeo: Steer Wrestling')",1.2952541639405812,0.4356815971452858,Canoe/Kayak,Rodeo: Steer Wrestling
"('Canoe/Kayak', 'Track and Field: Pole Vault')",1.2518659180586698,0.4440761734437984,Canoe/Kayak,Track and Field: Pole Vault
"('Canoe/Kayak', 'Field Hockey')",1.200764669078988,0.45438751996073085,Canoe/Kayak,Field Hockey
"('Canoe/Kayak', 'Speed Skating')",1.042991275641175,0.48947835065333734,Canoe/Kayak,Speed Skating
"('Canoe/Kayak', 'Figure Skating')",1.1336835105890355,0.4686730693831603,Canoe/Kayak,Figure Skating
"('Canoe/Kayak', 'Cycling: Distance')",1.0019823475359197,0.4995049038423441,Canoe/Kayak,Cycling: Distance
"('Canoe/Kayak', 'Volleyball')",1.332995465792828,0.42863349486200886,Canoe/Kayak,Volleyball
"('Canoe/Kayak', 'Racquetball/Squash')",1.5743190217653764,0.38845224369831044,Canoe/Kayak,Racquetball/Squash
"('Canoe/Kayak', 'Surfing')",1.2725654273348217,0.44003133549944123,Canoe/Kayak,Surfing
"('Canoe/Kayak', 'Fencing')",1.418793943654183,0.4134291813585634,Canoe/Kayak,Fencing
"('Canoe/Kayak', 'Skiing: Freestyle')",1.2044522652340262,0.45362742290717706,Canoe/Kayak,Skiing: Freestyle
"('Canoe/Kayak', 'Team Handball')",1.3048145071095407,0.43387439506101355,Canoe/Kayak,Team Handball
"('Canoe/Kayak', 'Cycling: Sprints')",0.9414577379205836,0.5150768829359424,Canoe/Kayak,Cycling: Sprints
"('Canoe/Kayak', 'Bobsledding/Luge')",1.0458987114233937,0.48878275078645983,Canoe/Kayak,Bobsledding/Luge
"('Canoe/Kayak', 'Ski Jumping')",1.1382202623781053,0.46767866603593533,Canoe/Kayak,Ski Jumping
"('Canoe/Kayak', 'Badminton')",1.501692615437485,0.3997293647625547,Canoe/Kayak,Badminton
"('Canoe/Kayak', 'Skiing: Nordic')",0.717847329078526,0.5821239076795095,Canoe/Kayak,Skiing: Nordic
"('Canoe/Kayak', 'Auto Racing')",1.7897666044511902,0.3584529252032976,Canoe/Kayak,Auto Racing
"('Canoe/Kayak', 'Track and Field: High Jump')",1.1222183586447882,0.4712050463264217,Canoe/Kayak,Track and Field: High Jump
"('Canoe/Kayak', 'Track and Field: Long, Triple jumps')",0.9674911008998222,0.5082615110902687,Canoe/Kayak,"Track and Field: Long, Triple jumps"
"('Canoe/Kayak', 'Diving')",1.3316160094324114,0.42888708773424117,Canoe/Kayak,Diving
"('Canoe/Kayak', 'Swimming (all strokes): Distance')",0.7674518659655887,0.5657862707642582,Canoe/Kayak,Swimming (all strokes): Distance
"('Canoe/Kayak', 'Skateboarding')",1.171471689973187,0.4605171711966219,Canoe/Kayak,Skateboarding
"('Canoe/Kayak', 'Track and Field: Sprints')",1.3552530011366863,0.4245828365434127,Canoe/Kayak,Track and Field: Sprints
"('Canoe/Kayak', 'Rowing')",0.6823851337768735,0.594394220397709,Canoe/Kayak,Rowing
"('Canoe/Kayak', 'Rodeo: Calf Roping')",1.070562964666606,0.4829604397763466,Canoe/Kayak,Rodeo: Calf Roping
"('Canoe/Kayak', 'Track and Field: Distance')",0.902680376241324,0.5255743489484365,Canoe/Kayak,Track and Field: Distance
"('Canoe/Kayak', 'Rodeo: Bull/Bareback/Bronc Riding')",1.423559941423968,0.4126161614193242,Canoe/Kayak,Rodeo: Bull/Bareback/Bronc Riding
"('Canoe/Kayak', 'Track and Field: Middle Distance')",0.8514777284306795,0.5401091164340412,Canoe/Kayak,Track and Field: Middle Distance
"('Canoe/Kayak', 'Weight-Lifting')",1.2293727095863265,0.44855667053785553,Canoe/Kayak,Weight-Lifting
"('Canoe/Kayak', 'Swimming (all strokes): Sprints')",0.9432976897950379,0.5145891981714192,Canoe/Kayak,Swimming (all strokes): Sprints
"('Canoe/Kayak', 'Water Skiing')",0.7525754023735812,0.5705888594839691,Canoe/Kayak,Water Skiing
"('Canoe/Kayak', 'Table Tennis')",1.595678860104217,0.38525567063402055,Canoe/Kayak,Table Tennis
"('Canoe/Kayak', 'Track and Field: Weights')",1.0574635282795017,0.4860353470451177,Canoe/Kayak,Track and Field: Weights
"('Canoe/Kayak', 'Horse Racing')",1.2187379488396244,0.4507066733694211,Canoe/Kayak,Horse Racing
"('Canoe/Kayak', 'Golf')",1.0956366224721414,0.47718196431418475,Canoe/Kayak,Golf
"('Canoe/Kayak', 'Cheerleading')",1.1073364902667209,0.4745326646308072,Canoe/Kayak,Cheerleading
"('Canoe/Kayak', 'Roller Skating')",0.7917922299307607,0.5581004221893754,Canoe/Kayak,Roller Skating
"('Canoe/Kayak', 'Equestrian')",1.0912780819193528,0.47817648386684686,Canoe/Kayak,Equestrian
"('Canoe/Kayak', 'Archery')",1.1810931518828922,0.45848569059818506,Canoe/Kayak,Archery
"('Canoe/Kayak', 'Curling')",1.2647627938992534,0.4415473455735711,Canoe/Kayak,Curling
"('Canoe/Kayak', 'Bowling')",1.1955382575455762,0.4554691755259662,Canoe/Kayak,Bowling
"('Canoe/Kayak', 'Shooting')",1.493247051997948,0.40108339813283095,Canoe/Kayak,Shooting
"('Canoe/Kayak', 'Billiards')",1.674516719123402,0.3738993265025314,Canoe/Kayak,Billiards
"('Canoe/Kayak', 'Fishing')",1.6326079247256755,0.37985147374507067,Canoe/Kayak,Fishing
"('Horse Racing', 'Boxing')",2.003370006922903,0.3329593082753557,Horse Racing,Boxing
"('Horse Racing', 'Ice Hockey')",2.0609717518873074,0.3266936388365651,Horse Racing,Ice Hockey
"('Horse Racing', 'Football')",1.8434310973776422,0.3516877904733655,Horse Racing,Football
"('Horse Racing', 'Basketball')",2.0096857943883704,0.33226059739010744,Horse Racing,Basketball
"('Horse Racing', 'Wrestling')",1.6822494935530325,0.3728213957737963,Horse Racing,Wrestling
"('Horse Racing', 'Martial Arts')",1.5198368735875702,0.3968510860690236,Horse Racing,Martial Arts
"('Horse Racing', 'Tennis')",1.9676518851213844,0.33696674634029644,Horse Racing,Tennis
"('Horse Racing', 'Gymnastics')",1.723688580987231,0.3671491693215305,Horse Racing,Gymnastics
"('Horse Racing', 'Baseball/Softball')",1.805065907018448,0.35649786249155085,Horse Racing,Baseball/Softball
"('Horse Racing', 'Soccer')",1.8319314228929848,0.3531158953624806,Horse Racing,Soccer
"('Horse Racing', 'Skiing: Alpine')",1.37225638550568,0.4215395966936499,Horse Racing,Skiing: Alpine
"('Horse Racing', 'Water Polo')",1.6358120096627968,0.3793897274669188,Horse Racing,Water Polo
"('Horse Racing', 'Rugby')",1.4750352491902605,0.4040346497397008,Horse Racing,Rugby
"('Horse Racing', 'Lacrosse')",1.6030849237862623,0.38415957576423243,Horse Racing,Lacrosse
"('Horse Racing', 'Rodeo: Steer Wrestling')",1.4198998548862172,0.4132402413185895,Horse Racing,Rodeo: Steer Wrestling
"('Horse Racing', 'Track and Field: Pole Vault')",1.5822178839975496,0.3872639896877691,Horse Racing,Track and Field: Pole Vault
"('Horse Racing', 'Field Hockey')",1.3972037747626171,0.41715268869832517,Horse Racing,Field Hockey
"('Horse Racing', 'Speed Skating')",1.8999875601311353,0.34482906538908764,Horse Racing,Speed Skating
"('Horse Racing', 'Figure Skating')",1.6387635040744386,0.3789653746748918,Horse Racing,Figure Skating
"('Horse Racing', 'Cycling: Distance')",1.5023817615579713,0.399619280863606,Horse Racing,Cycling: Distance
"('Horse Racing', 'Volleyball')",1.5960707981537463,0.3851975072140453,Horse Racing,Volleyball
"('Horse Racing', 'Racquetball/Squash')",1.7602146374077863,0.36229066625743817,Horse Racing,Racquetball/Squash
"('Horse Racing', 'Surfing')",1.0633501460716137,0.48464871650790214,Horse Racing,Surfing
"('Horse Racing', 'Fencing')",1.2468571586909791,0.4450661209734405,Horse Racing,Fencing
"('Horse Racing', 'Skiing: Freestyle')",1.3527297103518734,0.42503819950080046,Horse Racing,Skiing: Freestyle
"('Horse Racing', 'Team Handball')",1.4907657535833023,0.4014829570229016,Horse Racing,Team Handball
"('Horse Racing', 'Cycling: Sprints')",1.529146932390189,0.39539023502084264,Horse Racing,Cycling: Sprints
"('Horse Racing', 'Bobsledding/Luge')",1.2613228313773308,0.44221903486063424,Horse Racing,Bobsledding/Luge
"('Horse Racing', 'Ski Jumping')",1.1260041878033726,0.47036595964244954,Horse Racing,Ski Jumping
"('Horse Racing', 'Badminton')",1.7343030134766222,0.3657239139448982,Horse Racing,Badminton
"('Horse Racing', 'Skiing: Nordic')",1.5584180014381868,0.3908665430894642,Horse Racing,Skiing: Nordic
"('Horse Racing', 'Auto Racing')",0.9949854964542214,0.5012567769426622,Horse Racing,Auto Racing
"('Horse Racing', 'Track and Field: High Jump')",1.7732157907573118,0.3605922061070189,Horse Racing,Track and Field: High Jump
"('Horse Racing', 'Track and Field: Long, Triple jumps')",1.758959111747349,0.3624555346768672,Horse Racing,"Track and Field: Long, Triple jumps"
"('Horse Racing', 'Diving')",1.3202980002995044,0.4309791241775495,Horse Racing,Diving
"('Horse Racing', 'Swimming (all strokes): Distance')",1.7362055227754374,0.36546962268596767,Horse Racing,Swimming (all strokes): Distance
"('Horse Racing', 'Skateboarding')",1.2586411887847369,0.44274407327976273,Horse Racing,Skateboarding
"('Horse Racing', 'Track and Field: Sprints')",2.148884906988309,0.3175727375048556,Horse Racing,Track and Field: Sprints
"('Horse Racing', 'Rowing')",1.779092497543942,0.3598296929244934,Horse Racing,Rowing
"('Horse Racing', 'Rodeo: Calf Roping')",1.3151202679699592,0.43194300263150553,Horse Racing,Rodeo: Calf Roping
"('Horse Racing', 'Track and Field: Distance')",1.7138515587687022,0.3684799917552265,Horse Racing,Track and Field: Distance
"('Horse Racing', 'Rodeo: Bull/Bareback/Bronc Riding')",1.1423816093048476,0.466770250293773,Horse Racing,Rodeo: Bull/Bareback/Bronc Riding
"('Horse Racing', 'Track and Field: Middle Distance')",1.6954698782412005,0.3709928306275498,Horse Racing,Track and Field: Middle Distance
"('Horse Racing', 'Weight-Lifting')",1.981534798174402,0.33539772891877745,Horse Racing,Weight-Lifting
"('Horse Racing', 'Swimming (all strokes): Sprints')",1.7865238668916148,0.3588700645566357,Horse Racing,Swimming (all strokes): Sprints
"('Horse Racing', 'Water Skiing')",1.0763940356518602,0.4816041574142075,Horse Racing,Water Skiing
"('Horse Racing', 'Table Tennis')",1.7094877693876638,0.3690734504500077,Horse Racing,Table Tennis
"('Horse Racing', 'Track and Field: Weights')",1.8540701821434546,0.35037680792032355,Horse Racing,Track and Field: Weights
"('Horse Racing', 'Canoe/Kayak')",1.2187379488396244,0.4507066733694211,Horse Racing,Canoe/Kayak
"('Horse Racing', 'Golf')",1.1925739271096776,0.45608496372034885,Horse Racing,Golf
"('Horse Racing', 'Cheerleading')",1.5300754731611912,0.3952451263244549,Horse Racing,Cheerleading
"('Horse Racing', 'Roller Skating')",1.5207147359923687,0.39671287897887203,Horse Racing,Roller Skating
"('Horse Racing', 'Equestrian')",0.6754392129199136,0.5968584191468367,Horse Racing,Equestrian
"('Horse Racing', 'Archery')",1.4324809378297256,0.4111029132636106,Horse Racing,Archery
"('Horse Racing', 'Curling')",1.239118466342337,0.4466043289051732,Horse Racing,Curling
"('Horse Racing', 'Bowling')",1.4159378281935675,0.41391793626896217,Horse Racing,Bowling
"('Horse Racing', 'Shooting')",1.4797904754900462,0.40325987614029535,Horse Racing,Shooting
"('Horse Racing', 'Billiards')",1.5088062818681416,0.39859594071781673,Horse Racing,Billiards
"('Horse Racing', 'Fishing')",1.8408031687302602,0.35201312467099405,Horse Racing,Fishing
"('Golf', 'Boxing')",2.261080214145291,0.3066468575849165,Golf,Boxing
"('Golf', 'Ice Hockey')",2.1585289999706054,0.31660307694161,Golf,Ice Hockey
"('Golf', 'Football')",2.067917815619585,0.3259539727266272,Golf,Football
"('Golf', 'Basketball')",2.0402804190897164,0.3289170280876288,Golf,Basketball
"('Golf', 'Wrestling')",1.8016417060182128,0.35693357856998553,Golf,Wrestling
"('Golf', 'Martial Arts')",1.6009644567788972,0.3844727663977486,Golf,Martial Arts
"('Golf', 'Tennis')",1.7339553141819999,0.3657704260243918,Golf,Tennis
"('Golf', 'Gymnastics')",2.00388685415303,0.33290201946769327,Golf,Gymnastics
"('Golf', 'Baseball/Softball')",1.627499848004752,0.380589936383582,Golf,Baseball/Softball
"('Golf', 'Soccer')",1.890349696170932,0.3459788970603719,Golf,Soccer
"('Golf', 'Skiing: Alpine')",1.75487839680083,0.3629924286898741,Golf,Skiing: Alpine
"('Golf', 'Water Polo')",1.6231982176226694,0.3812140437127438,Golf,Water Polo
"('Golf', 'Rugby')",1.8073300272659498,0.3562103458758274,Golf,Rugby
"('Golf', 'Lacrosse')",1.6037082335311603,0.3840676106184892,Golf,Lacrosse
"('Golf', 'Rodeo: Steer Wrestling')",1.6523667882626412,0.3770217620071401,Golf,Rodeo: Steer Wrestling
"('Golf', 'Track and Field: Pole Vault')",1.6010500323463859,0.3844601170927528,Golf,Track and Field: Pole Vault
"('Golf', 'Field Hockey')",1.305341078372392,0.4337752922470007,Golf,Field Hockey
"('Golf', 'Speed Skating')",1.8821878509436583,0.34695864798423515,Golf,Speed Skating
"('Golf', 'Figure Skating')",1.7122385579206263,0.3686991312322701,Golf,Figure Skating
"('Golf', 'Cycling: Distance')",1.792878976785802,0.3580534668032249,Golf,Cycling: Distance
"('Golf', 'Volleyball')",1.3136613849028835,0.43221536501633545,Golf,Volleyball
"('Golf', 'Racquetball/Squash')",1.4379889187393275,0.41017413668848635,Golf,Racquetball/Squash
"('Golf', 'Surfing')",1.6501248696655548,0.37734071003461805,Golf,Surfing
"('Golf', 'Fencing')",1.2511185567199856,0.4442236047563216,Golf,Fencing
"('Golf', 'Skiing: Freestyle')",1.6638927269953074,0.37539049146619846,Golf,Skiing: Freestyle
"('Golf', 'Team Handball')",1.166193673175786,0.46163923954866537,Golf,Team Handball
"('Golf', 'Cycling: Sprints')",1.4241722611562977,0.41251193903316646,Golf,Cycling: Sprints
"('Golf', 'Bobsledding/Luge')",1.4510208711293293,0.4079932618196112,Golf,Bobsledding/Luge
"('Golf', 'Ski Jumping')",1.5348193041718128,0.3945054380618757,Golf,Ski Jumping
"('Golf', 'Badminton')",1.4025609002981472,0.41622253982236385,Golf,Badminton
"('Golf', 'Skiing: Nordic')",1.5938563167784807,0.38552636610264546,Golf,Skiing: Nordic
"('Golf', 'Auto Racing')",1.5531037112135662,0.3916801325413726,Golf,Auto Racing
"('Golf', 'Track and Field: High Jump')",1.60067680714958,0.3845152912699022,Golf,Track and Field: High Jump
"('Golf', 'Track and Field: Long, Triple jumps')",1.4716505928136723,0.40458793120172465,Golf,"Track and Field: Long, Triple jumps"
"('Golf', 'Diving')",1.740595111204154,0.36488425302657096,Golf,Diving
"('Golf', 'Swimming (all strokes): Distance')",1.7269459348095608,0.3667106073629714,Golf,Swimming (all strokes): Distance
"('Golf', 'Skateboarding')",1.6026778948270712,0.38421965391397106,Golf,Skateboarding
"('Golf', 'Track and Field: Sprints')",1.9257825794931702,0.34178889675842855,Golf,Track and Field: Sprints
"('Golf', 'Rowing')",1.5212652791777572,0.39662625280197533,Golf,Rowing
"('Golf', 'Rodeo: Calf Roping')",1.2430089066540302,0.44582970537184924,Golf,Rodeo: Calf Roping
"('Golf', 'Track and Field: Distance')",1.7937105092982386,0.35794689416520586,Golf,Track and Field: Distance
"('Golf', 'Rodeo: Bull/Bareback/Bronc Riding')",1.8285830455063814,0.3535339015726077,Golf,Rodeo: Bull/Bareback/Bronc Riding
"('Golf', 'Track and Field: Middle Distance')",1.6158763870094741,0.382281060743555,Golf,Track and Field: Middle Distance
"('Golf', 'Weight-Lifting')",1.7907666206284973,0.35832448066717737,Golf,Weight-Lifting
"('Golf', 'Swimming (all strokes): Sprints')",1.5569868130634783,0.39108531764460636,Golf,Swimming (all strokes): Sprints
"('Golf', 'Water Skiing')",1.3220571777493408,0.4306526168185283,Golf,Water Skiing
"('Golf', 'Table Tennis')",1.127741327029158,0.46998194155313144,Golf,Table Tennis
"('Golf', 'Track and Field: Weights')",1.3967071461958855,0.4172391281042514,Golf,Track and Field: Weights
"('Golf', 'Canoe/Kayak')",1.0956366224721414,0.47718196431418475,Golf,Canoe/Kayak
"('Golf', 'Horse Racing')",1.1925739271096776,0.45608496372034885,Golf,Horse Racing
"('Golf', 'Cheerleading')",1.5825754068087012,0.3872103781998389,Golf,Cheerleading
"('Golf', 'Roller Skating')",1.446109897319471,0.4088123763759893,Golf,Roller Skating
"('Golf', 'Equestrian')",1.1741698186363378,0.45994567279349435,Golf,Equestrian
"('Golf', 'Archery')",1.0233937297937996,0.4942191849640199,Golf,Archery
"('Golf', 'Curling')",0.7885588898412287,0.5591093509304412,Golf,Curling
"('Golf', 'Bowling')",0.9145705863880486,0.5223103327240389,Golf,Bowling
"('Golf', 'Shooting')",1.1420427142306102,0.466844098559064,Golf,Shooting
"('Golf', 'Billiards')",1.0745329657063591,0.48203620599468733,Golf,Billiards
"('Golf', 'Fishing')",1.6273148929323942,0.38061672877128244,Golf,Fishing
"('Cheerleading', 'Boxing')",2.4442986903181683,0.29033486637235423,Cheerleading,Boxing
"('Cheerleading', 'Ice Hockey')",2.543436368481874,0.2822119253769564,Cheerleading,Ice Hockey
"('Cheerleading', 'Football')",2.3862206940963344,0.29531447898343954,Cheerleading,Football
"('Cheerleading', 'Basketball')",2.36708275006524,0.296992997864583,Cheerleading,Basketball
"('Cheerleading', 'Wrestling')",1.858877465157937,0.34978763944496505,Cheerleading,Wrestling
"('Cheerleading', 'Martial Arts')",1.9242703054939532,0.34196565143832863,Cheerleading,Martial Arts
"('Cheerleading', 'Tennis')",2.1697432410840407,0.31548296626637923,Cheerleading,Tennis
"('Cheerleading', 'Gymnastics')",1.5059933609295748,0.39904335565719906,Cheerleading,Gymnastics
"('Cheerleading', 'Baseball/Softball')",2.1441411100390257,0.31805188285190794,Cheerleading,Baseball/Softball
"('Cheerleading', 'Soccer')",2.201986423765497,0.31230613364812837,Cheerleading,Soccer
"('Cheerleading', 'Skiing: Alpine')",1.7473241785012015,0.36399053589138086,Cheerleading,Skiing: Alpine
"('Cheerleading', 'Water Polo')",1.823478388462167,0.3541730668406706,Cheerleading,Water Polo
"('Cheerleading', 'Rugby')",1.8468409810789077,0.3512665465497886,Cheerleading,Rugby
"('Cheerleading', 'Lacrosse')",2.0078052278675944,0.3324683362921599,Cheerleading,Lacrosse
"('Cheerleading', 'Rodeo: Steer Wrestling')",1.5719859652222994,0.3888046099480053,Cheerleading,Rodeo: Steer Wrestling
"('Cheerleading', 'Track and Field: Pole Vault')",1.3540645015607007,0.42479719622678935,Cheerleading,Track and Field: Pole Vault
"('Cheerleading', 'Field Hockey')",1.7489366614327775,0.3637770247782968,Cheerleading,Field Hockey
"('Cheerleading', 'Speed Skating')",1.6564057501333003,0.3764485150470026,Cheerleading,Speed Skating
"('Cheerleading', 'Figure Skating')",1.193634328046141,0.45586449264344575,Cheerleading,Figure Skating
"('Cheerleading', 'Cycling: Distance')",1.8064505506349158,0.3563219739516756,Cheerleading,Cycling: Distance
"('Cheerleading', 'Volleyball')",1.6983901911220736,0.3705913263730659,Cheerleading,Volleyball
"('Cheerleading', 'Racquetball/Squash')",1.8856127005654135,0.34654685287601406,Cheerleading,Racquetball/Squash
"('Cheerleading', 'Surfing')",1.3562065042209557,0.42441101754391214,Cheerleading,Surfing
"('Cheerleading', 'Fencing')",1.7126791502471364,0.36863924725815655,Cheerleading,Fencing
"('Cheerleading', 'Skiing: Freestyle')",1.0915108085597467,0.4781232762017704,Cheerleading,Skiing: Freestyle
"('Cheerleading', 'Team Handball')",1.6743030400807848,0.37392920137045954,Cheerleading,Team Handball
"('Cheerleading', 'Cycling: Sprints')",1.558566613533003,0.3908438399495675,Cheerleading,Cycling: Sprints
"('Cheerleading', 'Bobsledding/Luge')",1.4535638386957925,0.4075704019715078,Cheerleading,Bobsledding/Luge
"('Cheerleading', 'Ski Jumping')",1.2155964682113294,0.451345727594208,Cheerleading,Ski Jumping
"('Cheerleading', 'Badminton')",1.7218428684374525,0.3673981373414392,Cheerleading,Badminton
"('Cheerleading', 'Skiing: Nordic')",1.359647808232252,0.42379205765845096,Cheerleading,Skiing: Nordic
"('Cheerleading', 'Auto Racing')",2.2771834840556315,0.3051400706934066,Cheerleading,Auto Racing
"('Cheerleading', 'Track and Field: High Jump')",1.0304001320320928,0.49251375835913,Cheerleading,Track and Field: High Jump
"('Cheerleading', 'Track and Field: Long, Triple jumps')",1.1176762073855528,0.4722157223622884,Cheerleading,"Track and Field: Long, Triple jumps"
"('Cheerleading', 'Diving')",0.9341593435867147,0.5170204840236146,Cheerleading,Diving
"('Cheerleading', 'Swimming (all strokes): Distance')",1.203943428279149,0.4537321544504459,Cheerleading,Swimming (all strokes): Distance
"('Cheerleading', 'Skateboarding')",0.9864627686222602,0.5034073710294427,Cheerleading,Skateboarding
"('Cheerleading', 'Track and Field: Sprints')",1.442372033088131,0.4094380325570637,Cheerleading,Track and Field: Sprints
"('Cheerleading', 'Rowing')",1.4764848058971483,0.4037981568143452,Cheerleading,Rowing
"('Cheerleading', 'Rodeo: Calf Roping')",1.2009596972422505,0.4543472564504365,Cheerleading,Rodeo: Calf Roping
"('Cheerleading', 'Track and Field: Distance')",1.475307158654247,0.4039902670275761,Cheerleading,Track and Field: Distance
"('Cheerleading', 'Rodeo: Bull/Bareback/Bronc Riding')",1.3693588678748627,0.42205510256744055,Cheerleading,Rodeo: Bull/Bareback/Bronc Riding
"('Cheerleading', 'Track and Field: Middle Distance')",1.2166996619317518,0.4511211045742417,Cheerleading,Track and Field: Middle Distance
"('Cheerleading', 'Weight-Lifting')",1.631999413428911,0.3799392944002301,Cheerleading,Weight-Lifting
"('Cheerleading', 'Swimming (all strokes): Sprints')",1.1131716963213882,0.4732223139940787,Cheerleading,Swimming (all strokes): Sprints
"('Cheerleading', 'Water Skiing')",0.8185898343072564,0.549876602813478,Cheerleading,Water Skiing
"('Cheerleading', 'Table Tennis')",1.807755378219999,0.3561563830514176,Cheerleading,Table Tennis
"('Cheerleading', 'Track and Field: Weights')",1.4753227082937783,0.4039877292158373,Cheerleading,Track and Field: Weights
"('Cheerleading', 'Canoe/Kayak')",1.1073364902667209,0.4745326646308072,Cheerleading,Canoe/Kayak
"('Cheerleading', 'Horse Racing')",1.5300754731611912,0.3952451263244549,Cheerleading,Horse Racing
"('Cheerleading', 'Golf')",1.5825754068087012,0.3872103781998389,Cheerleading,Golf
"('Cheerleading', 'Roller Skating')",0.8293964205879195,0.5466283790358716,Cheerleading,Roller Skating
"('Cheerleading', 'Equestrian')",1.227031171989802,0.44902829047809084,Cheerleading,Equestrian
"('Cheerleading', 'Archery')",1.2964827653865978,0.43544851068440593,Cheerleading,Archery
"('Cheerleading', 'Curling')",1.447410656459887,0.4085950992166034,Cheerleading,Curling
"('Cheerleading', 'Bowling')",1.2892388162406578,0.4368264214749687,Cheerleading,Bowling
"('Cheerleading', 'Shooting')",1.5578754125828178,0.3909494555836278,Cheerleading,Shooting
"('Cheerleading', 'Billiards')",1.7283632151573474,0.36652011522678773,Cheerleading,Billiards
"('Cheerleading', 'Fishing')",1.4694439410405404,0.4049494638775374,Cheerleading,Fishing
"('Roller Skating', 'Boxing')",2.241649911926768,0.30848488491023424,Roller Skating,Boxing
"('Roller Skating', 'Ice Hockey')",2.2989277720971404,0.30312879489455946,Roller Skating,Ice Hockey
"('Roller Skating', 'Football')",2.1779626627795396,0.31466700717162316,Roller Skating,Football
"('Roller Skating', 'Basketball')",2.141205506431998,0.31834911722661224,Roller Skating,Basketball
"('Roller Skating', 'Wrestling')",1.8246530001963501,0.3540257865056299,Roller Skating,Wrestling
"('Roller Skating', 'Martial Arts')",1.829479475281879,0.3534218957005786,Roller Skating,Martial Arts
"('Roller Skating', 'Tennis')",1.9175713588714327,0.34275082834197323,Roller Skating,Tennis
"('Roller Skating', 'Gymnastics')",1.7227010473719861,0.3672823356663498,Roller Skating,Gymnastics
"('Roller Skating', 'Baseball/Softball')",1.9155683727997501,0.34298629705594047,Roller Skating,Baseball/Softball
"('Roller Skating', 'Soccer')",1.9100743780478342,0.34363382858648106,Roller Skating,Soccer
"('Roller Skating', 'Skiing: Alpine')",1.5836835877227984,0.3870442978202985,Roller Skating,Skiing: Alpine
"('Roller Skating', 'Water Polo')",1.5852358628040284,0.38681190153202055,Roller Skating,Water Polo
"('Roller Skating', 'Rugby')",1.6139172367846115,0.38256758321472467,Roller Skating,Rugby
"('Roller Skating', 'Lacrosse')",1.7197380712325554,0.3676824656672953,Roller Skating,Lacrosse
"('Roller Skating', 'Rodeo: Steer Wrestling')",1.5333469717604309,0.39473471701552854,Roller Skating,Rodeo: Steer Wrestling
"('Roller Skating', 'Track and Field: Pole Vault')",1.352071568116418,0.42515713108203523,Roller Skating,Track and Field: Pole Vault
